CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS N & W READING CCG;Theale Medical Centre;563;491;649; 1 337,00; 3 040,00
NHS N & W READING CCG;Tilehurst Surgery; 1 165,00;874;70;609; 2 718,00
NHS N & W READING CCG;Western Elms Surgery;799;805;351;233; 2 188,00
NHS N E W DEVON CCG;Abbey Surgery; 3 811,00; 5 356,00;301; 3 591,00; 13 059,00
NHS N E W DEVON CCG;Addaction North Devon;0;0;0;0;0
NHS N E W DEVON CCG;Adelaide Street Surgery;172; 2 003,00;16;85; 2 276,00
NHS N E W DEVON CCG;Armada Surgery;0; 1 795,00;0;407; 2 202,00
NHS N E W DEVON CCG;Asr Mental Health Service;0;0;0;0;0
NHS N E W DEVON CCG;Assertive Outreach Service;0;42;0;0;42
NHS N E W DEVON CCG;Axminster Medical Practice; 1 142,00;720;668;439; 2 969,00
NHS N E W DEVON CCG;Bampton Surgery;75;0;459;0;533
NHS N E W DEVON CCG;Barnfield Hill Surgery; 2 972,00; 4 210,00;119; 1 404,00; 8 705,00
NHS N E W DEVON CCG;Barton Surgery;195; 1 025,00;10; 1 643,00; 2 873,00
NHS N E W DEVON CCG;Beaumont Villa Surgery; 1 962,00; 3 150,00;205;405; 5 722,00
NHS N E W DEVON CCG;Bideford Medical Centre;711; 2 489,00; 1 212,00;776; 5 188,00
NHS N E W DEVON CCG;Black Torrington Surgery;18;0;88;110;216
NHS N E W DEVON CCG;Blackdown Practice;759;360; 1 043,00;696; 2 858,00
NHS N E W DEVON CCG;Boutport Medical Centre;733;298; 1 339,00;0; 2 370,00
NHS N E W DEVON CCG;Bow Medical Practice;994;140; 1 400,00;960; 3 494,00
NHS N E W DEVON CCG;Bradworthy Surgery;747;257;369; 1 121,00; 2 494,00
NHS N E W DEVON CCG;Bramblehaies Surgery;765;660;633;462; 2 520,00
NHS N E W DEVON CCG;Brannam Medical Centre;388; 1 543,00; 1 226,00;386; 3 543,00
NHS N E W DEVON CCG;Budleigh Salterton Medical Practice; 2 676,00;979;422; 1 110,00; 5 187,00
NHS N E W DEVON CCG;Budshead Medical Practice;369; 2 852,00;547;118; 3 886,00
NHS N E W DEVON CCG;Caen Medical Centre;189;144; 2 104,00;648; 3 085,00
NHS N E W DEVON CCG;CAMHS;0; 3 371,00;0;61; 3 432,00
NHS N E W DEVON CCG;Castle Gardens Surgery;669;88;90;79;926
NHS N E W DEVON CCG;Castle Place Practice; 2 633,00;965;303;346; 4 247,00
NHS N E W DEVON CCG;Central North East Cmht;0;0;0;0;0
NHS N E W DEVON CCG;Chagford Health Centre;55;122;4;184;365
NHS N E W DEVON CCG;Chard Road Surgery; 3 203,00; 2 915,00;36;821; 6 975,00
NHS N E W DEVON CCG;Cheriton Bishop Surgery;429;0;418; 1 125,00; 1 972,00
NHS N E W DEVON CCG;Chiddenbrook Surgery; 1 478,00; 1 218,00;897;0; 3 592,00
NHS N E W DEVON CCG;Children's Hospice South West;0;0;1;0;1
NHS N E W DEVON CCG;Church View Surgery; 2 331,00; 3 232,00;549; 3 423,00; 9 535,00
NHS N E W DEVON CCG;Clare House;779;394;654; 1 092,00; 2 919,00
NHS N E W DEVON CCG;Claremont Medical Practice; 3 430,00;504; 1 887,00; 1 042,00; 6 863,00
NHS N E W DEVON CCG;Clock Tower Surgery;0;4;310;486;800
NHS N E W DEVON CCG;Coleridge Medical Centre; 2 416,00;589; 1 145,00;555; 4 705,00
NHS N E W DEVON CCG;College Surgery Partnership; 3 530,00;630;592; 2 823,00; 7 575,00
NHS N E W DEVON CCG;Cranbrook Medical Practice;12;0;0;0;12
NHS N E W DEVON CCG;Crownhill Surgery; 1 124,00; 2 024,00;680;197; 4 025,00
NHS N E W DEVON CCG;Dean Cross Surgery;781;334;374; 2 482,00; 3 971,00
NHS N E W DEVON CCG;Devon Doctors Limited OOH;1;1;8;2;12
NHS N E W DEVON CCG;Devon Doctors On Call OOH;505;282;271;191; 1 249,00
NHS N E W DEVON CCG;Devonport Health Centre; 2 091,00; 6 301,00; 1 364,00; 4 350,00; 14 106,00
NHS N E W DEVON CCG;Dr Ward & Partners; 2 306,00; 1 117,00; 1 941,00;494; 5 858,00
NHS N E W DEVON CCG;East Street Surgery;88;0;535;290;913
NHS N E W DEVON CCG;Elm Surgery; 1 268,00; 1 784,00;119;450; 3 621,00
NHS N E W DEVON CCG;Ernesettle Primary Care Centre; 9 535,00; 5 841,00; 1 010,00; 2 834,00; 19 220,00
NHS N E W DEVON CCG;Estover Surgery;552;68;24;0;644
NHS N E W DEVON CCG;Exe Valley Practice;480;0; 1 873,00;675; 3 028,00
NHS N E W DEVON CCG;Foxhayes Practice;611;414;120;195; 1 340,00
NHS N E W DEVON CCG;Freedom Health Centre; 1 977,00; 3 670,00;80;977; 6 704,00
NHS N E W DEVON CCG;Fremington Medical Centre; 1 923,00;196; 1 416,00;284; 3 819,00
NHS N E W DEVON CCG;Friary House Surgery;846; 1 805,00;372; 1 509,00; 4 532,00
NHS N E W DEVON CCG;Glenside Medical Centre;284;336;0;365;985
NHS N E W DEVON CCG;GPSI-Dermatology Clinic;215;0;12;0;227
NHS N E W DEVON CCG;Haldon House Surgery;30;0; 1 081,00;48; 1 159,00
NHS N E W DEVON CCG;Harbour Secondary Care;0;56;0;0;56
NHS N E W DEVON CCG;Hartland Surgery;819;364;154; 2 497,00; 3 834,00
NHS N E W DEVON CCG;Hatherleigh Medical Centre;310;72; 1 330,00; 1 493,00; 3 205,00
NHS N E W DEVON CCG;Heavitree Practice;836;317;154;60; 1 367,00
NHS N E W DEVON CCG;Highlands Health Centre;255;177;131;191;754
NHS N E W DEVON CCG;Hill Barton Surgery;303;0;120;0;423
NHS N E W DEVON CCG;Holsworthy Medical Centre;111; 3 499,00; 2 566,00; 1 034,00; 7 210,00
NHS N E W DEVON CCG;Home Treatment Team;26;79;0;6;111
NHS N E W DEVON CCG;Honiton Surgery - Seamark;151;760;785;348; 2 044,00
NHS N E W DEVON CCG;Hyde Park House;0;168;0;0;168
NHS N E W DEVON CCG;Hyde Park Surgery;18; 1 213,00;0;129; 1 360,00
NHS N E W DEVON CCG;Ide Lane Surgery; 1 142,00;830;9;694; 2 675,00
NHS N E W DEVON CCG;Imperial Surgery;237;903;706;426; 2 272,00
NHS N E W DEVON CCG;Isca Medical Practice;0;180;43;156;379
NHS N E W DEVON CCG;Ivybridge Medical Practice; 10 650,00; 1 755,00; 1 990,00; 4 200,00; 18 595,00
NHS N E W DEVON CCG;Knowle House Surgery; 7 885,00; 6 202,00;763; 3 393,00; 18 243,00
NHS N E W DEVON CCG;Leypark Surgery;527;84;0;516; 1 127,00
NHS N E W DEVON CCG;Lifton Surgery; 1 467,00; 1 137,00;72; 2 507,00; 5 183,00
NHS N E W DEVON CCG;Lisson Grove Medical Ctr.; 2 300,00; 11 137,00;231;687; 14 355,00
NHS N E W DEVON CCG;Litchdon Medical Centre; 1 950,00; 1 059,00; 1 860,00;772; 5 641,00
NHS N E W DEVON CCG;Lynton Health Centre;12;0;325;0;337
NHS N E W DEVON CCG;Mid Devon Medical Practice; 1 234,00;288; 1 003,00; 3 036,00; 5 561,00
NHS N E W DEVON CCG;Modbury Health Centre;825;390;86; 1 015,00; 2 316,00
NHS N E W DEVON CCG;Moretonhampstead Health Centre;12;0;155;0;167
NHS N E W DEVON CCG;Mount Pleasant Health Centre; 2 819,00;429;500; 1 215,00; 4 963,00
NHS N E W DEVON CCG;Newcombes Surgery; 1 123,00;348; 1 336,00; 1 540,00; 4 347,00
NHS N E W DEVON CCG;North Devon Trust NMPs;16;0;37;19;72
NHS N E W DEVON CCG;North Road West Med.Ctr.;961; 9 089,00;449; 1 087,00; 11 586,00
NHS N E W DEVON CCG;North Tawton Medical Practice; 1 501,00;126;255;19; 1 901,00
NHS N E W DEVON CCG;North West CMHT, Southway Clinic;0;232;0;0;232
NHS N E W DEVON CCG;Northam Surgery;578; 1 920,00;733;0; 3 231,00
NHS N E W DEVON CCG;Norton Brook Medical Centre;756;36; 1 195,00; 1 899,00; 3 886,00
NHS N E W DEVON CCG;Oakside Surgery; 2 457,00;648;223;748; 4 076,00
NHS N E W DEVON CCG;Okehampton Medical Centre; 2 097,00; 1 092,00; 1 206,00;861; 5 256,00
NHS N E W DEVON CCG;Okement Primary Care Centre; 1 007,00; 2 071,00; 1 314,00;156; 4 548,00
NHS N E W DEVON CCG;Older Peoples Mental Health;0;330;0;353;683
NHS N E W DEVON CCG;Park View Surgery;0;0;0;132;132
NHS N E W DEVON CCG;Pathfields Practice; 1 940,00; 5 182,00; 1 362,00; 1 621,00; 10 105,00
NHS N E W DEVON CCG;Peverell Park Surgery; 1 933,00; 2 946,00;402;928; 6 209,00
NHS N E W DEVON CCG;Pinhoe Surgery;656;186;8;590; 1 440,00
NHS N E W DEVON CCG;Plym Bridge House;0;84;0;0;84
NHS N E W DEVON CCG;Plym Cmht;0;841;0;68;909
NHS N E W DEVON CCG;Plym River Practice;0;0;0;0;0
NHS N E W DEVON CCG;Plymouth Specialist Addiction Service;0;619;0;0;619
NHS N E W DEVON CCG;Queen's Medical Centre;206;314;50;0;570
NHS N E W DEVON CCG;Raleigh Surgery;131;117;550;42;840
NHS N E W DEVON CCG;Redfern Health Centre;974;102;42;132; 1 250,00
NHS N E W DEVON CCG;Roborough Surgery; 3 173,00; 3 783,00;795;947; 8 698,00
NHS N E W DEVON CCG;Rolle Medical Partnership; 1 304,00;86;784;478; 2 652,00
NHS N E W DEVON CCG;Saltash Road Surgery;0; 1 050,00;0;0; 1 050,00
NHS N E W DEVON CCG;Sampford Peverell Surgery; 1 993,00;0;31;144; 2 168,00
NHS N E W DEVON CCG;Seaton & Colyton Medical Practice; 1 471,00;540;910; 1 732,00; 4 653,00
NHS N E W DEVON CCG;Shebbear Surgery; 4 827,00;168;261;12; 5 268,00
NHS N E W DEVON CCG;Sid Valley Practice; 4 909,00; 2 708,00;800; 1 334,00; 9 751,00
NHS N E W DEVON CCG;South Brent Health Centre;296; 1 256,00;144;86; 1 782,00
NHS N E W DEVON CCG;South East Cmht;0;603;0;15;618
NHS N E W DEVON CCG;South Hams Hospital;57;0;0;0;57
NHS N E W DEVON CCG;South Lawn Medical Practice; 6 128,00; 1 596,00;44;487; 8 255,00
NHS N E W DEVON CCG;South Molton Health Centre; 1 206,00; 1 085,00; 1 582,00;161; 4 034,00
NHS N E W DEVON CCG;South West Cmht;0; 1 022,00;0;69; 1 091,00
NHS N E W DEVON CCG;Southernhay House Surgery; 1 712,00;583;499;819; 3 613,00
NHS N E W DEVON CCG;Southway Surgery;112;861; 1 254,00;336; 2 563,00
NHS N E W DEVON CCG;St Leonards Practice; 2 541,00;918;742;525; 4 726,00
NHS N E W DEVON CCG;St Neots Surgery; 2 385,00; 7 916,00;541; 1 049,00; 11 891,00
NHS N E W DEVON CCG;St Thomas Medical Group; 5 369,00; 9 532,00; 2 079,00; 3 548,00; 20 528,00
NHS N E W DEVON CCG;St.Barnabas Surgery;572; 1 040,00;0;0; 1 612,00
NHS N E W DEVON CCG;St.Levan Surgery; 2 797,00; 2 883,00;605; 1 281,00; 7 566,00
NHS N E W DEVON CCG;Stirling Health Group; 4 184,00; 4 174,00; 2 016,00; 1 992,00; 12 366,00
NHS N E W DEVON CCG;Stoke Surgery; 1 943,00;949;145;669; 3 706,00
NHS N E W DEVON CCG;Sutherland Road Surgery;0;100;0;0;100
NHS N E W DEVON CCG;Tavistock Hospital;107;0;0;0;107
NHS N E W DEVON CCG;Tavyside Health Centre; 2 650,00; 4 062,00;631; 1 507,00; 8 850,00
NHS N E W DEVON CCG;The Insight Team, The Zone;0; 3 235,00;0;19; 3 254,00
NHS N E W DEVON CCG;The Mannamead Surgery; 2 537,00; 1 406,00;100;891; 4 934,00
NHS N E W DEVON CCG;The Ridgeway Practice;0;0;0;0;0
NHS N E W DEVON CCG;Tiverton GP-Led Minor Injuries Unit;0;0;0;5;5
NHS N E W DEVON CCG;Topsham Surgery; 1 098,00;893;457; 2 596,00; 5 044,00
NHS N E W DEVON CCG;Torrington Health Centre;392; 1 830,00; 2 448,00;0; 4 670,00
NHS N E W DEVON CCG;Tothill Surgery;58;813;43;0;914
NHS N E W DEVON CCG;Townsend House Medical Centre;725;0; 2 085,00;163; 2 973,00
NHS N E W DEVON CCG;Wallingbrook Health Centre; 2 892,00;21; 1 391,00;120; 4 424,00
NHS N E W DEVON CCG;Warwick Practice;133;0;655;0;788
NHS N E W DEVON CCG;Waterside Practice; 1 093,00; 1 768,00; 1 234,00;107; 4 202,00
NHS N E W DEVON CCG;Wembury Surgery;0;0;362;0;358
NHS N E W DEVON CCG;West Hoe Surgery; 1 868,00; 1 070,00;745; 1 892,00; 5 575,00
NHS N E W DEVON CCG;Westbank Practice; 2 342,00;352;128; 1 678,00; 4 500,00
NHS N E W DEVON CCG;Whipton Surgery;87;42;304;94;527
NHS N E W DEVON CCG;Wonford Green Surgery;413; 2 108,00;213;19; 2 753,00
NHS N E W DEVON CCG;Wooda Surgery;749;424;606;176; 1 955,00
NHS N E W DEVON CCG;Woodbury Surgery;56;0;133;0;189
NHS N E W DEVON CCG;Wycliffe Surgery;192; 3 202,00;722;143; 4 259,00
NHS N E W DEVON CCG;Wyndham House Surgery; 1 577,00;0;62; 1 766,00; 3 405,00
NHS N E W DEVON CCG;Yealm Medical Centre; 8 890,00; 1 185,00; 1 269,00; 4 603,00; 15 947,00
NHS N E W DEVON CCG;Yelverton Surgery;859; 1 140,00;148; 1 125,00; 3 272,00
NHS N LINCOLNSHIRE CCG;Ancora Medical Practice; 11 135,00; 4 914,00; 7 951,00; 1 189,00; 25 189,00
NHS N LINCOLNSHIRE CCG;Ashby Turn Primary Care Partners; 5 714,00; 3 238,00; 4 013,00; 1 744,00; 14 709,00
NHS N LINCOLNSHIRE CCG;Balasanthiran S;563;0;569;34; 1 166,00
NHS N LINCOLNSHIRE CCG;Bhorchi GR;112;0;675;263; 1 050,00
NHS N LINCOLNSHIRE CCG;Bridge Street Surgery; 5 303,00; 1 524,00; 3 113,00; 1 646,00; 11 586,00
NHS N LINCOLNSHIRE CCG;Cambridge Avenue Medical Centre; 6 615,00; 3 628,00; 8 053,00; 1 523,00; 19 819,00
NHS N LINCOLNSHIRE CCG;Cedar Medical Practice; 2 487,00;486; 2 297,00;500; 5 770,00
NHS N LINCOLNSHIRE CCG;Church Lane Medical Centre; 8 952,00; 2 172,00; 3 476,00;659; 15 259,00
NHS N LINCOLNSHIRE CCG;Dr Shambhu & Ugargol;0;0;15;0;15
NHS N LINCOLNSHIRE CCG;Kirton Lindsey Surgery; 1 550,00; 1 069,00; 2 942,00;83; 5 644,00
NHS N LINCOLNSHIRE CCG;Market Hill 8 To 8 Centre; 1 585,00; 4 623,00; 3 164,00;144; 9 516,00
NHS N LINCOLNSHIRE CCG;North Lincolnshire OOH;151;35;103;1;290
NHS N LINCOLNSHIRE CCG;Riverside Surgery; 4 030,00; 2 260,00; 9 633,00; 7 932,00; 23 855,00
NHS N LINCOLNSHIRE CCG;South Axholme Practice; 5 753,00; 3 375,00; 5 471,00; 10 641,00; 25 240,00
NHS N LINCOLNSHIRE CCG;The Birches Medical Practice; 3 038,00; 1 715,00; 3 775,00; 1 420,00; 9 948,00
NHS N LINCOLNSHIRE CCG;The Central Surgery Barton; 7 546,00; 5 763,00; 4 428,00; 2 603,00; 20 340,00
NHS N LINCOLNSHIRE CCG;The Oswald Road Medical Surgery; 2 004,00; 1 156,00; 3 512,00;354; 7 026,00
NHS N LINCOLNSHIRE CCG;Trent View Medical Practice; 7 439,00; 1 031,00; 11 733,00; 5 707,00; 25 910,00
NHS N LINCOLNSHIRE CCG;Vora A;531; 1 997,00; 1 275,00; 3 138,00; 6 941,00
NHS N LINCOLNSHIRE CCG;West Common Lane Teaching Practice; 3 768,00; 1 719,00; 4 603,00;174; 10 264,00
NHS N LINCOLNSHIRE CCG;West Town Surgery;897;586;467;721; 2 671,00
NHS N LINCOLNSHIRE CCG;Winterton Medical Practice; 7 075,00; 1 963,00; 5 043,00; 3 285,00; 17 366,00
NHS N STAFFORDSHIRE CCG;Alton Primary Care Centre;12;0;111; 5 493,00; 5 616,00
NHS N STAFFORDSHIRE CCG;Ashley Surgery;222;990;682; 2 142,00; 4 036,00
NHS N STAFFORDSHIRE CCG;Audley Health Centre; 1 778,00; 1 893,00;958;486; 5 115,00
NHS N STAFFORDSHIRE CCG;Betley Surgery;0;14;479;676; 1 169,00
NHS N STAFFORDSHIRE CCG;Biddulph Doctors;563; 1 852,00; 1 564,00; 1 358,00; 5 337,00
NHS N STAFFORDSHIRE CCG;Biddulph Valley Surgery; 4 016,00; 1 218,00; 1 839,00; 1 033,00; 8 106,00
NHS N STAFFORDSHIRE CCG;Douglas Macmillan Hospice; 3 255,00;0;556;0; 3 811,00
NHS N STAFFORDSHIRE CCG;Dr Ag Bennett's Practice; 2 746,00;364;312; 2 064,00; 5 486,00
NHS N STAFFORDSHIRE CCG;Dr D Hughes & Partners; 1 532,00;330; 3 037,00; 2 600,00; 7 499,00
NHS N STAFFORDSHIRE CCG;Dr Do Yates' Practice;536; 1 921,00; 1 124,00;308; 3 889,00
NHS N STAFFORDSHIRE CCG;Dr Hopkins & Partners; 1 829,00;0;733;335; 2 897,00
NHS N STAFFORDSHIRE CCG;Dr Ks Upton's Practice;824;556; 2 641,00; 1 172,00; 5 193,00
NHS N STAFFORDSHIRE CCG;Dr P Craven's Practice;289; 2 029,00;218; 1 275,00; 3 811,00
NHS N STAFFORDSHIRE CCG;Dr Rabie & Partners; 2 595,00; 1 782,00;945; 1 824,00; 7 146,00
NHS N STAFFORDSHIRE CCG;Heathcote Street Surgery; 3 403,00;50; 1 222,00;844; 5 519,00
NHS N STAFFORDSHIRE CCG;Higherland Surgery; 1 150,00; 2 667,00;172;282; 4 271,00
NHS N STAFFORDSHIRE CCG;Kidsgrove Medical Centre; 7 779,00;553; 3 576,00; 2 396,00; 14 304,00
NHS N STAFFORDSHIRE CCG;Kingsbridge Medical Centre; 2 251,00;415;651;468; 3 785,00
NHS N STAFFORDSHIRE CCG;Loomer Road Surgery; 3 772,00; 2 693,00; 1 998,00;539; 9 002,00
NHS N STAFFORDSHIRE CCG;Lyme Valley Practice;208; 2 523,00; 2 276,00; 1 465,00; 6 472,00
NHS N STAFFORDSHIRE CCG;Lymebrook Surgery;414;147;124;36;721
NHS N STAFFORDSHIRE CCG;Midway Medical Centre;932; 1 629,00; 1 219,00; 1 926,00; 5 706,00
NHS N STAFFORDSHIRE CCG;Milehouse Medical Practice; 1 208,00;0;152;0; 1 360,00
NHS N STAFFORDSHIRE CCG;Miller Street Surgery; 3 692,00; 4 228,00;560; 1 868,00; 10 348,00
NHS N STAFFORDSHIRE CCG;Moss Lane Surgery; 1 204,00; 1 116,00; 1 284,00; 1 612,00; 5 216,00
NHS N STAFFORDSHIRE CCG;Park Medical Centre; 6 212,00; 2 541,00; 2 486,00; 1 858,00; 13 097,00
NHS N STAFFORDSHIRE CCG;Partnership North;0;0;0;0;0
NHS N STAFFORDSHIRE CCG;Partnership South;25;0;0;0;25
NHS N STAFFORDSHIRE CCG;R J Mitchell Medical Centre;68;249;311;736; 1 364,00
NHS N STAFFORDSHIRE CCG;Silverdale Medical Centre; 4 512,00; 4 301,00; 2 951,00; 2 060,00; 13 824,00
NHS N STAFFORDSHIRE CCG;Staffordshire Doctors Urgent Care OOH;214;24;30;5;273
NHS N STAFFORDSHIRE CCG;Talke Pits Clinic;445;21;209;399; 1 074,00
NHS N STAFFORDSHIRE CCG;The New Surgery;618; 1 466,00;643;95; 2 822,00
NHS N STAFFORDSHIRE CCG;The Surgery;834;0;727;674; 2 235,00
NHS N STAFFORDSHIRE CCG;The Village Surgery; 2 619,00; 2 094,00;466;344; 5 523,00
NHS N STAFFORDSHIRE CCG;University Medical Centre Keele;161; 1 251,00;58;0; 1 470,00
NHS N STAFFORDSHIRE CCG;Wolstanton Medical Centre; 3 731,00; 1 169,00; 1 121,00;631; 6 652,00
NHS N WEST SURREY CCG;Abbey Practice;965; 1 979,00;974; 1 900,00; 5 818,00
NHS N WEST SURREY CCG;Ashford Health Centre;161;194;72;23;450
NHS N WEST SURREY CCG;Ashford Wic;0;0;4;4;8
NHS N WEST SURREY CCG;Ashley Medical Practice;0;567;6;97;670
NHS N WEST SURREY CCG;Bridge Practice;444;960;540; 1 142,00; 3 086,00
NHS N WEST SURREY CCG;Chobham & West End Medical Practice; 1 528,00;901;156;230; 2 815,00
NHS N WEST SURREY CCG;Church Street Practice; 1 136,00; 1 755,00; 1 157,00; 1 251,00; 5 299,00
NHS N WEST SURREY CCG;Crouch Oak Family Practice; 2 018,00;695;553; 2 251,00; 5 517,00
NHS N WEST SURREY CCG;De Souza & Partners;510; 2 189,00;491; 1 875,00; 5 065,00
NHS N WEST SURREY CCG;Dr DM Nguyen;25;751;18;188;982
NHS N WEST SURREY CCG;Dr R J Pool;415;0;0;757; 1 172,00
NHS N WEST SURREY CCG;Dr S Morcos;223;124;0;273;620
NHS N WEST SURREY CCG;Fordbridge Medical Centre; 1 479,00;60;528;896; 2 963,00
NHS N WEST SURREY CCG;Fort House Surgery;486; 1 232,00;273;921; 2 912,00
NHS N WEST SURREY CCG;Goldsworth Park Health Centre; 2 295,00; 1 220,00;810;893; 5 218,00
NHS N WEST SURREY CCG;Grove Medical Centre; 3 976,00; 3 049,00; 1 045,00; 2 393,00; 10 463,00
NHS N WEST SURREY CCG;Harmoni Surrey OOH;79;79;75;62;295
NHS N WEST SURREY CCG;Heathcot Medical Practice; 2 101,00; 6 059,00; 1 768,00;464; 10 392,00
NHS N WEST SURREY CCG;Hersham Surgery;605; 1 667,00;164;914; 3 350,00
NHS N WEST SURREY CCG;Hillview Medical Centre; 2 174,00;398; 1 039,00;524; 4 135,00
NHS N WEST SURREY CCG;Hythe Medical Centre Surgery;674;144;109;694; 1 621,00
NHS N WEST SURREY CCG;Knowle Green Medical;496;336;96;961; 1 889,00
NHS N WEST SURREY CCG;Lynch Medical Centre;423; 6 490,00;355;0; 7 265,00
NHS N WEST SURREY CCG;Maybury Surgery;0;0;0;271;271
NHS N WEST SURREY CCG;New Ottershaw Surgery; 1 104,00;0;226;578; 1 908,00
NHS N WEST SURREY CCG;Old Vicarage;193;747;25;77; 1 042,00
NHS N WEST SURREY CCG;Packers;754;648;94;214; 1 710,00
NHS N WEST SURREY CCG;Parishes Bridge Med.Pract; 3 220,00;978;420;981; 5 599,00
NHS N WEST SURREY CCG;Sam Beare Hospice;1;0;0;0;1
NHS N WEST SURREY CCG;Sheerwater Health Centre;199;564;270;90; 1 123,00
NHS N WEST SURREY CCG;Shepperton Medical Practice; 3 226,00; 2 179,00;600; 1 077,00; 7 082,00
NHS N WEST SURREY CCG;Southview Medical Practice; 3 220,00;252; 1 128,00; 1 725,00; 6 325,00
NHS N WEST SURREY CCG;St David's Family Practice;968;0; 1 014,00;587; 2 569,00
NHS N WEST SURREY CCG;St John's Family Practice; 1 767,00;501; 1 215,00;291; 3 774,00
NHS N WEST SURREY CCG;Staines Health Group;481;708;716; 1 315,00; 3 220,00
NHS N WEST SURREY CCG;Staines Thameside Medical;270;18;325;0;593
NHS N WEST SURREY CCG;Stanwell Road Surgery; 2 438,00;0; 3 112,00;284; 5 834,00
NHS N WEST SURREY CCG;Studholme Medical Centre; 2 944,00; 1 590,00; 1 128,00;576; 6 238,00
NHS N WEST SURREY CCG;Sunbury Health Centre; 2 570,00; 1 344,00; 1 471,00; 1 509,00; 6 894,00
NHS N WEST SURREY CCG;Sunny Meed Surgery; 1 708,00; 1 016,00; 1 362,00; 1 335,00; 5 421,00
NHS N WEST SURREY CCG;The Orchard Surgery;0;805;70;55;930
NHS N WEST SURREY CCG;The Practice College Road;37;576;12;251;876
NHS N WEST SURREY CCG;The Red Practice Walton;567;252;152;372; 1 343,00
NHS N WEST SURREY CCG;Upper Halliford Medical Centre; 1 578,00;84;135;19; 1 816,00
NHS N WEST SURREY CCG;Walton Oatlands Ward;0;17;0;0;17
NHS N WEST SURREY CCG;Wey Family Practice; 2 862,00; 1 499,00;712;323; 5 396,00
NHS N WEST SURREY CCG;Weybridge Hosp & Primary Care Ctr Wic;1;0;0;0;1
NHS N WEST SURREY CCG;Woking Alexandra Ward;0;0;0;0;0
NHS N WEST SURREY CCG;Woking Bradley Ward;0;0;10;0;10
NHS N WEST SURREY CCG;Woking Community Hospital Wic;0;3;15;0;18
NHS N WEST SURREY CCG;Woking Hospice;18;0;49;0;67
NHS N WEST SURREY CCG;Woking Victoria Ward;0;0;0;0;0
NHS NE HANTS & FARNM CCG;Alexander House Surgery; 3 787,00; 1 647,00; 5 659,00;738; 11 831,00
NHS NE HANTS & FARNM CCG;Branksomewood H/Care Ctr;727; 4 632,00; 2 259,00; 1 640,00; 9 258,00
NHS NE HANTS & FARNM CCG;Crondall New Surgery;0;230;941;256; 1 427,00
NHS NE HANTS & FARNM CCG;Downing Street Surgery; 2 049,00; 2 358,00; 2 361,00; 2 150,00; 8 918,00
NHS NE HANTS & FARNM CCG;Farnham Dene Medical Practice; 4 040,00; 3 449,00; 1 125,00; 2 127,00; 10 741,00
NHS NE HANTS & FARNM CCG;Fleet Medical Centre; 3 284,00; 2 706,00; 4 651,00; 1 965,00; 12 606,00
NHS NE HANTS & FARNM CCG;Frimley Primary Care OOH;38;46;40;20;144
NHS NE HANTS & FARNM CCG;Giffard Drive Surgery; 1 253,00; 1 362,00; 1 493,00;428; 4 536,00
NHS NE HANTS & FARNM CCG;Hartley Corner Medical Partnership; 6 178,00;528;526; 1 183,00; 8 415,00
NHS NE HANTS & FARNM CCG;Holly Tree Surgery;12;0; 1 598,00; 2 596,00; 4 206,00
NHS NE HANTS & FARNM CCG;Jenner House Surgery; 4 149,00;906; 7 508,00; 2 980,00; 15 543,00
NHS NE HANTS & FARNM CCG;Mayfield Medical Centre;48; 5 279,00; 2 615,00; 3 178,00; 11 120,00
NHS NE HANTS & FARNM CCG;Milestone Surgery; 3 137,00; 1 530,00;949;346; 5 962,00
NHS NE HANTS & FARNM CCG;Monteagle Surgery; 3 093,00; 2 234,00;831;30; 6 188,00
NHS NE HANTS & FARNM CCG;North Camp Surgery;200; 5 040,00;583;791; 6 614,00
NHS NE HANTS & FARNM CCG;Phyllis Tuckwell Mem.Hosp;25;0;37;0;62
NHS NE HANTS & FARNM CCG;Princes Gardens Surgery; 1 749,00; 3 978,00; 2 288,00;906; 8 921,00
NHS NE HANTS & FARNM CCG;Richmond Surgery; 5 170,00; 2 575,00; 3 216,00; 1 066,00; 12 027,00
NHS NE HANTS & FARNM CCG;River Wey Medical Practice; 2 783,00; 2 392,00; 1 281,00; 2 169,00; 8 625,00
NHS NE HANTS & FARNM CCG;Southlea Group Practice; 4 616,00; 1 839,00; 4 173,00;925; 11 553,00
NHS NE HANTS & FARNM CCG;Southwood Practice; 1 075,00;0;833;48; 1 956,00
NHS NE HANTS & FARNM CCG;The Border Practice; 1 944,00; 1 872,00;895;12; 4 723,00
NHS NE HANTS & FARNM CCG;The Ferns Medical Practice;847; 1 613,00;665; 2 381,00; 5 506,00
NHS NE HANTS & FARNM CCG;The Oaklands Practice; 3 786,00; 3 979,00; 3 192,00; 2 553,00; 13 510,00
NHS NE HANTS & FARNM CCG;The Wellington Practice;344; 1 140,00;945;351; 2 780,00
NHS NE HANTS & FARNM CCG;Victoria Practice; 2 247,00; 1 356,00; 1 315,00;10; 4 928,00
NHS NE HANTS & FARNM CCG;Virgin Care Specialist Nursing Farnham;50;0;0;0;50
NHS NE LINCOLNSHIRE CCG;360 Care Limited;0;0;4;0;4
NHS NE LINCOLNSHIRE CCG;Acute Adult Mental Health (East);0;29;0;0;29
